,Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Quality_label
1363,0.009540097317016586,12.413982904540768,6.726249563280307,0.18823256332459865,17.96217648743809,18.87298152574226,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.24576744755757676,0.014049014798824968,0.6864031689376738,0.06669808484507712,0.008836163991164095,24.674367431957908,0.02288230461266309,0.04281300587709072,0.03868846538639202,0.2940528062150877,Pass
1364,0.008357975576629708,1.2114468721068188,33.37677248532947,0.2513475859256166,20.048829595001102,15.528916684091143,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.0011107382805526649,1.1648667107520547,0.011696589116445251,0.4321079508060098,0.039288922347535886,46.08232977925457,1.1381557742875503,0.05945598935946399,0.04487573803516145,0.08660551786667198,Pass
1365,1.2746114726321882,56.01415374662133,7.691755622301999,0.2317036703052386,10.368325731635293,12.777379824831891,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,482.4537281973946,31400.011780962464,0.09071297907817656,0.27693828412987026,0.32691822544597315,0.7046751911195915,177.24311976332143,5.741020218177657,0.1148335812097677,0.07729677930722109,Pass
1366,0.2117178754247931,74.87603308956142,0.003504070897991749,51.104908981411036,14.4177944145081,22.937171917208673,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,2.615556941760507e-06,5.407336195685835,4.651368137659916,0.048131187070483014,0.00937959359413998,13.211667272112301,0.03111345428699241,0.05185261414318032,1.1448154209173331,0.3389655279155494,Pass
1367,0.0012477093241397685,2115.3073995162354,16.43558253003324,0.9481086832511106,17.96217648743809,27.876562844189763,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.0241274447502947,63.37294375082305,1.937296546676699,0.3837689094327753,0.04561112157875878,29.903318150479013,6.734361268419392,3.32115588107238,0.049541026914667996,0.0841781780959536,Pass
1369,0.004036293345240395,92.02761055715848,47.1100918076517,0.11326845944961242,20.048829595001102,10.513382131496606,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,14.56800034860178,5344.80695763877,12.888768623096356,0.18833670644758588,0.03813379168162912,12.001097133043947,0.06707634638795994,0.2211440043904303,2.12419422608795,2.2130653744152378,Pass
1370,2.0994894372609063,3.6720978112491176,1.1324409167170941,2.497724593254016,16.092699209051126,8.650537540416646,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,2.2392229148485785,0.3205535944738485,0.10268297651960592,0.2317924537293969,0.01919672170896931,53.227913557876995,0.09322875823233803,0.11466619193095524,0.03418926407818132,0.2700145736198734,Pass
1371,3.139443917268573,5.873449745063307,0.05543925341051942,0.043870391584219896,6.680183173797702,18.87298152574226,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,46.07076721544346,9.980841215371553,0.6335476487854914,0.253361805349725,0.07352461913280617,7.074067961026267,0.4056917132068256,0.3928800500739375,0.016690817135566402,0.06705500410749589,Pass
1372,0.15378601485357676,0.021856238501878032,1.1460923621240882,0.0010977547930446198,6.680183173797702,18.87298152574226,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,1005.9151279276297,0.07721894284738555,2.7468434877002696,0.7369590727854025,0.05966393523212452,55.84802010849367,1.7653969578198183,0.3619136839051185,0.4938915165973094,0.4634063549515533,Pass
1373,1.7492546798045754,13.791149739671324,7.383141450529983,0.12716851715428634,12.917211281877847,15.528916684091143,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.18193662023882987,0.04280576184438911,0.7813266785054039,0.4321079508060098,0.08041057440080976,14.544349585205893,4.438004888061765,1.5863335450130318,4.923774200057383,16.65571029393003,Pass
1374,6.1024550929414225,96.70436884792477,5.9056271587255145,5.5997036183012066,12.917211281877847,12.777379824831891,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.3159340998673469,0.03350161161523752,448.77777334723334,0.2317924537293969,0.03188226944840366,23.51677094751317,0.16138038023226098,0.10562833092006974,0.1663964899745054,0.009982663747481808,Pass
1375,2.4858056601643184,0.3711170789548581,0.017603932786889827,10.968175575891602,6.680183173797702,18.87298152574226,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,8.263266899720334e-06,0.8708063488044314,0.9586109186984448,1.5934535980690614,0.07575179189780387,132.62881017976366,0.9341430899035028,0.6087231654770467,0.21307262787509626,0.03691172412301391,Fail
1376,0.2773585175297528,0.0017777933761881656,0.035444168454204936,4.683566462652487,14.4177944145081,22.937171917208673,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.04092538474636346,40.439931619700474,0.04560603744871348,0.10406929780635216,0.01919672170896931,14.544349585205893,0.04048858794355503,0.01688441557102099,0.7900602628591942,0.12181423877333515,Pass
1377,1.0085144684409193,4.382353198248117,0.0041181904669191005,0.1171572313017351,14.4177944145081,22.937171917208673,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.04824242279940852,0.01898633222163104,0.042631410004808995,0.12808165944615268,0.11852086577808828,1.0859354932125518,0.6870129731600599,0.5026027885330381,0.986973222618972,0.8661136605263092,Pass
1378,1.0243387219066298,618.7439504397361,0.02367449144515156,4.165646763681391,9.289205426600825,10.513382131496606,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.13714388839247582,5.843449364931886e-05,0.02570938688520557,0.36166672480117207,0.03094490123013633,50.73072915066422,0.5763796925121741,0.03256310520380778,16.951792773768602,0.3691421665041928,Pass
1379,0.4209428578158323,0.008403411139465305,1.2573670882731305,181.43121522397487,12.917211281877847,27.876562844189763,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,288.11418839300654,35.59072411181259,0.03251248753452676,0.057505618263115,0.013418548653633759,9.902562610517508,0.0183729726607818,0.030828743949578945,0.02418537641085377,0.01865775328229726,Pass
1380,0.016831007625857715,1.151366512991306,5.378323906754887,4.7769020868766185,12.917211281877847,27.876562844189763,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.008105894558807294,0.0024836962871259065,132.63080069663238,0.1723031111755,0.06525176681788812,4.375078434207857,0.5516258430755663,0.18765719674604603,0.03682178205452271,0.06157339076682945,Pass
1381,8.068445281683402,0.7450389104278259,0.05496737434694688,31.959356559446306,12.917211281877847,27.876562844189763,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.0005725578188007451,18.108959829363254,4.629863051624437,0.0773599981422086,0.04170521560488399,2.578897732040668,2.3483282786782653,0.1982144017896848,0.4364553444618704,0.4377940986628663,Pass
1382,4.416668696723783,0.00367055478929124,3.4331535527281285,27.318379858564143,14.4177944145081,27.876562844189763,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.26028493117678764,8.476801837777613,0.8644062189158503,0.048131187070483014,0.01604967738747632,5.302237745798042,0.033968499549311096,0.019897383824936558,2.12419422608795,1.056810636856358,Pass
1383,0.0089117426888627,6.409459453008518,0.19882262306654186,0.32907080898445473,9.289205426600825,15.528916684091143,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,33.33038084344297,888.9488812578577,12.371438156465347,0.27693828412987026,0.05295066108635016,13.862002287152634,0.09529759333837437,0.06454321324547005,0.14345446169045095,0.6705953211152103,Pass
1384,0.39801853018042893,8.556582340911987,0.10687491323212504,953.6394377151663,14.4177944145081,22.937171917208673,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.05324728401473363,14504.337477275802,1.6399806275637951,0.33087709277340444,0.04170521560488399,27.16331090790766,0.06562017215175099,0.3243881947082009,9.59916776221675,0.17133675929022352,Pass
1385,0.9678025926194594,659.4746502414306,50.362010832612135,0.1024818972223816,9.289205426600825,10.513382131496606,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,198.20046193163844,0.11037603591890836,3726.28087547228,0.03273245257061132,0.007387593754341877,10.390009279556963,0.008337315316217876,0.01688441557102099,1.0370079129806753,0.4634063549515533,Pass
1386,47.733662206484716,139.06640353164184,6.2781435528587375,0.024975440470126297,8.322398397873286,10.513382131496606,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.0007652387332892699,7612.548368587712,4.336494810699099e-05,0.1530279110679493,0.3079774217025488,0.3266597058508379,0.4730645128589608,2.526034931162692,0.022456279267432502,0.07513034059543247,Excellent
1387,14.612148421853842,9.69298718892755,0.045402339815369175,18.211825563034317,7.4562152425419095,10.513382131496606,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.016771382086721378,6863.052888506787,0.24993970811967575,0.12808165944615268,0.1051851201410082,1.3160651284771578,0.4056917132068256,1.309783672586572,12.291845223554935,0.3389655279155494,Pass
1388,2.7726842080570786,2.6505020469119502,3.6772216781656777,2057.833944771417,9.289205426600825,15.528916684091143,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.0861607276054444,0.008609019702193091,89.15960751769644,0.064748952447019,0.03284803197855102,2.8390353304210336,0.13539245628495206,0.07817097312873335,26.454888596225082,0.12181423877333515,Pass
1389,0.4346703475803229,679.4900866086989,6.1450053736882655,0.22236822666052916,9.289205426600825,15.528916684091143,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,39.66453299574581,7.023700394806919,0.022550447433557618,0.04672463909696981,0.01604967738747632,5.302237745798042,0.3117537858092049,0.05185261414318032,0.9393526606436142,2.7781940170620145,Pass
1390,0.006465862519032743,0.001163937610134533,0.1261623871705447,2.236994773026848,9.289205426600825,15.528916684091143,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,327.62310445200717,2.760640866121197e-05,0.3145807844575604,0.064748952447019,0.05620715980686282,1.1954755682960163,1.270170064475857,0.08485950435959967,2.2877537420994627,13.650258341695936,Pass
1391,243.3226281988401,0.007947757440082926,2.117130871519691,0.012061552364428886,10.368325731635293,15.528916684091143,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.00020514153601898226,0.1624316345172995,3.5932709426281635,0.182832902595748,0.02228577307456501,28.500405753243946,1.0892752584780434,0.07400746641918325,3.0028326256058158,2.0907502681429757,Pass
1393,0.03356151435856672,2.9006855707502166,0.05489605635544929,0.004312516841453766,11.572806665405919,18.87298152574226,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.1917315805745186,5628.5434441103735,4.000274741375667,0.022260274813466246,0.018084512874754974,1.3160651284771578,0.08539290065739003,0.04281300587709072,0.1267716986172649,0.13265883492155905,Pass
1394,18.009315448564184,0.00020495038972031463,0.0005887973072908664,10.698929899956397,9.289205426600825,18.87298152574226,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,42.16677553032529,6.943547955961631e-07,7.398961245948841,0.01919231817268147,0.0404790436817318,0.28280725815496394,0.09529759333837437,0.087213854637703,0.07924897559726628,0.04019781567749614,Pass
1395,5.6013695784655635,0.04689053750384028,1771.818460872488,0.2710615250787385,8.322398397873286,10.513382131496606,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,465.9165809590775,8.168596755000461e-05,3.321079784902107,1.5468877627829047,0.1051851201410082,74.51055736784616,8.026989183441843,0.26060642237993503,0.061888528362218566,0.08910285176764814,Pass
1396,12.978279318766385,53.27729477114667,0.4422058002076888,6.248582391568679,14.4177944145081,27.876562844189763,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,2.305926991036624,125.1873206614026,0.4923936078555281,0.27693828412987026,0.17998511633604866,1.9329654412021309,0.11358950321278373,0.35214377308199274,0.024790837639695026,0.001974795380248566,Pass
1397,9.149366882030996,0.20668814709894776,3.2060313559731024,14.453518524738119,10.368325731635293,15.528916684091143,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,65.20249776615465,123782.99994107374,1.8676348526790079,0.2317924537293969,0.10837133773212512,3.125413430411967,1.617015713802301,6.765486335450026,0.5189293884857135,2.032151677643046,Pass
1398,9.432265557626069,6.305965630814786e-05,1.7169945377067783,25.12442175054773,11.572806665405919,15.528916684091143,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.008471493682381823,3.839702731252037,0.1402911306354244,0.057505618263115,0.039288922347535886,1.7558500026450554,0.15109657993577458,0.04400081404370495,0.010695160264154749,0.035877179232842935,Pass
1399,0.09540418206827678,14.833413552420366,30.902013087823097,0.0929711782155553,9.289205426600825,15.528916684091143,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,13.273529092909314,123.29042862078235,0.13597130575690156,0.10720208733161056,0.09334988760370484,1.2543220110405462,2.563816519378441,1.309783672586572,0.2078688014864661,0.09983337843952787,Pass
1400,421.2765390061414,0.03183948817430366,47.457139885820865,5.038436697710533,8.322398397873286,15.528916684091143,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.5534706647117319,1144.4629302347885,11.457487219807383,0.029945853470100942,0.05455461730742461,0.3427392997690103,0.06856483451998276,0.05476973477084829,0.2238743626293538,0.025507376792276264,Pass
1401,5.044334850216732,0.03863622482307258,0.0961539941969424,0.19205227089527926,16.092699209051126,27.876562844189763,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.002752703780812984,0.0323744573754885,2.0492683158792744,0.15763449770753632,0.05295066108635016,5.563236663886119,0.03472229296777385,0.3928800500739375,0.21307262787509626,0.2700145736198734,Pass
1402,8.517641525332628,0.01611619052430581,3.6511334388771655,38.62280638969439,16.092699209051126,18.87298152574226,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.0018007171690667034,3.3268973347067785,0.8947618564182584,0.1623797560464216,0.05620715980686282,5.053483576470223,0.16496156486220034,0.1351279955765801,2.588815052041101,0.04503878007674437,Pass
1403,0.14966988029438907,27.69732249235949,28.558729635759654,63.82771017741798,11.572806665405919,18.87298152574226,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.1977838671097836,1.6223101280323398,3.8016910170725864,5.066213620269416,0.06525176681788812,1098.6130805128612,0.2615504484255961,0.26060642237993503,3.845161870331152,0.2700145736198734,Fail
1404,465.48832213537065,279.2905290095121,0.01982911254545873,0.0037612366014102756,12.917211281877847,18.87298152574226,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,1131.913165121785,1.7717081101024414,0.9270354225782944,0.991401435607734,0.07136292730760947,67.68323921510614,0.0782156452680664,0.3619136839051185,0.02418537641085377,0.5046614235098444,Pass
1405,0.007754648537560977,2.6413916081120123,3.731500440899425,0.4731824810067706,9.289205426600825,15.528916684091143,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,20.57152007004732,2.447589293592638,0.4274899287340363,0.09242727621669816,0.10837133773212512,0.7393623310222632,0.04048858794355503,0.2678367121116037,4.351173268462309,0.07097792119542731,Pass
1406,0.010654438884127029,0.5323032991886082,0.09455662672714003,58.657247114376815,12.917211281877847,22.937171917208673,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.4488999622923431,1397.5220322503333,3.1144823983214978,0.3408374587241529,0.07352461913280617,11.438066372924107,0.020058920741828072,0.209365533313448,0.9393526606436142,1.6187798568897667,Pass
1407,158.96077901594802,13.167678925418572,0.0346695014666791,0.6940817229387035,16.092699209051126,18.87298152574226,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,29.656826503315425,1.1559326996306694,22.559919290344034,0.04403365352001769,0.0338430489275577,1.4488187532450891,0.6870129731600599,0.6791407544727563,0.058902463053763364,0.01974928731689664,Pass
1408,0.0007722449355575951,1.4787945227505523,249.18600241939797,5.969823557525612,9.289205426600825,15.528916684091143,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,3.357934157269173,1.607501073917833,0.31397545646918984,0.049580076242131566,0.06926479122200452,0.5541754590096897,0.02390913308753364,0.09730282400655632,6.462789039295854,59.8597647462957,Pass
1409,3.2416528797433672,0.4282638501245928,9.738126245306828,0.0008112105314931699,14.4177944145081,22.937171917208673,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,257.5063888537864,317628.1495792638,0.05245306315078768,0.05419372988194192,0.014675264116838798,7.787640673622626,0.10871116086894933,0.0373379755003796,0.008775674284762353,0.04503878007674437,Pass
1410,45.45358247802067,0.0035555477046992365,0.021506462881720697,6.656321402767278,9.289205426600825,15.528916684091143,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.0019154871196478782,0.0065053771784557655,1.0535318727874634,0.36166672480117207,0.3079774217025488,1.2543220110405462,0.11358950321278373,0.15924114057558464,6.30494975002519,30.257289484790068,Excellent
1411,0.1272303417159471,16.885105210005545,43.513117053776156,1.9485025018579945,12.917211281877847,22.937171917208673,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.6148293892486373,66.23692341314278,2.3082067459331634,0.7154227601889411,0.10837133773212512,20.359760916950695,5.649891965363432,7.548123276418834,0.1882937529183058,0.056539888424238564,Pass
1412,0.012732033104899204,0.06455931527379312,8.39982643026986,0.1328239470330774,16.092699209051126,33.87962381809709,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.008441330320207078,316.7926291970748,78.70669383252634,0.011591961757861998,0.015577802023622085,0.5814543556127546,0.011587953068087287,0.02101676940947189,0.5062556890407485,12.183069075910025,Pass
1413,0.008836444717559722,0.009391498096420115,1.8567460598586225,0.14426631022877118,11.572806665405919,22.937171917208673,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.009481651803479766,1507.1364777923804,251.87161931990158,0.3118210764701168,0.026655600200131704,50.73072915066422,0.03960961283833867,0.02918675745326532,0.2938503510098962,0.20906090961823054,Pass
1414,0.004354258688731281,1.3395579588427975,7.147054250721268,0.027876899155529374,16.092699209051126,33.87962381809709,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.8461474880402521,0.2393677453193309,0.4523314464056653,0.09807569390030099,0.06722834227844661,1.7558500026450554,0.7337718357370724,0.3719546520769415,0.04064978038644945,0.08181887069208259,Pass
1415,31.79103576836707,1.1447554089415033,48.07307576365573,0.056595448579103425,11.572806665405919,18.87298152574226,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.006992283238449549,64.02720891357271,0.28009052355902564,0.253361805349725,0.03284803197855102,24.674367431957908,0.061438593543134225,0.15924114057558464,0.1331984005191775,0.7730199890466191,Pass
1416,0.27663654220081,9.131672845763596,0.2492126231337085,0.5272131456120438,14.4177944145081,15.528916684091143,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,29.27826213172465,0.006694446015740893,41.768877744682214,0.008876287971159776,0.015119800232029575,0.3958848849088567,0.008522328298728048,0.025454284566099144,0.13653291414791036,3.389884171435084,Pass
1417,0.0014417684562848026,1.088701662414838,0.14930837731886706,0.059210297205009324,7.4562152425419095,18.87298152574226,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.1569660444762065,0.027208231645325983,0.8637536037924819,1.4577987352534756,0.08535587493681057,94.74569903806628,0.03472229296777385,0.1351279955765801,0.38569860244157106,0.056539888424238564,Pass
1418,36.29497095690035,148550.46798250257,0.4913479348588418,4.2663543213409945,7.4562152425419095,18.87298152574226,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.006847797330695449,37.212195174365036,0.0537698188189956,1.9611180760621232,0.4276419249092336,11.438066372924107,45.45517305625748,29.65435792990159,0.8301124341980985,0.3389655279155494,Good
1419,985.5144698730406,11660.484550500048,23.09851721664003,0.004596340037781035,7.4562152425419095,18.87298152574226,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,13.817037764929914,6081.246632723722,0.03758644783919437,7.020536297872397,0.2652883899198147,194.79803927476368,0.8370535422933476,1.3834693879978466,0.04064978038644945,0.008909683535120803,Fail
1420,0.027113287396328924,0.015711961777496092,3.3579350365888465,23.93155625781673,6.680183173797702,18.87298152574226,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.07108686794394284,3.349910633923985,63.85085194413672,0.1723031111755,0.03701262292599098,12.001097133043947,1.0424940201837776,0.2752675996993285,0.6019194368102876,0.05817025775401535,Pass
1421,0.111521349044284,0.09949449662192304,10.652353426003236,270.7324042873928,16.092699209051126,33.87962381809709,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,0.2980737099312412,1285.8948733680998,13.147392659564064,0.33087709277340444,0.03284803197855102,39.89600523369971,1.4174966460109542,0.7787261286386122,0.3493772842760988,2.151038592163468,Pass
1422,0.017838316538125426,0.000742728348840088,1010.6415526065961,0.05150421436731691,12.917211281877847,22.937171917208673,0.15205883213762172,0.0354071712503914,0.593081227289144,26.93801751169401,4.957163019923532,0.5985953201346583,0.11004344020499698,1.641421200870667,0.1051851201410082,82.02655817968018,2.297347935804581,2.3914944110244307,205.9628997373569,0.11185616681091172,Pass
1423,27.759740662633305,0.002540102624915301,68.04719240260935,4.313076708312687,2.2258080963796782,2.2087553315212616,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,0.08225894331628608,0.0017165126129994614,0.362303694727961,0.3408374587241529,0.14605475622285782,3.787745822425447,133.24562296749096,15.376190312516973,0.6981817111327236,2.34253627803468,Pass
1424,6.887614200265438,0.3379539938731693,0.6895587511715869,0.04613691281760708,2.2258080963796782,2.2087553315212616,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,72.53143736886959,4.36014141459898,24.19961219409468,0.194006190854779,0.6690863663215865,0.13109832292322635,7.852729619934164,1.6303449359709563,3.9414223705423126,11.509716446579773,Excellent
1425,0.09063127373037494,71.41435823656819,1.0201210116645494,0.00012717279043162482,1.2848055120444446,1.2304091329496605,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,0.17571497847356296,32.98969996397728,1.2414561319580175,0.04403365352001769,0.20894752345085316,0.07727613864418799,1.8446179933066045,2.029361539525877,0.4585814847829959,0.3907380806664506,Excellent
1426,0.13464709026607075,0.3394987827608049,9.182311871204359,1466.783141314933,1.0312815792806893,1.495370817402423,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,1237.5710543742807,122741.31003085925,0.3710684152067617,0.007212188382630422,0.17998511633604866,0.005241051889647518,0.6870129731600599,0.6979829011035992,1.3952186467137355,30.257289484790068,Pass
1427,0.001046754178062324,16.458697567664256,0.014090079587459432,2387.817588124245,2.2258080963796782,3.262468451135204,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,945.206866403636,82.71717572178859,0.007080853376269839,0.022260274813466246,0.12211104342821888,0.060772026805143285,0.6156087316821208,0.4629881988274664,0.5062556890407485,0.3389655279155494,Pass
1428,1.2007757603380336,154.5231774478966,14.337364542679875,1.26569935334191,2.2258080963796782,3.262468451135204,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,63.32810537290108,1.3433058738744263,316.1430422796794,0.08972625415651937,0.06722834227844661,1.520135835811286,0.04048858794355503,0.06280086012181321,33.04844944023666,1.0872845500127528,Pass
1429,0.8407353738946977,15.713948348577814,1.3292346861936808,1.8042324354810033,2.2258080963796782,3.262468451135204,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,49.00401159940635,2.2908152421132515,0.12107505057426213,0.005688819091595863,0.01919672170896931,0.13109832292322635,0.01351235234719353,0.01688441557102099,0.1882937529183058,0.02857919303125535,Pass
1430,6.924377662380414,0.16132350658308628,31.61463485438005,8.941056489174121,2.2258080963796782,3.262468451135204,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,7.062003455782741,0.026172516803386087,0.07930046049156095,0.010924352494273044,0.03094490123013633,0.17490699029299905,0.20098843486902893,0.3928800500739375,0.07178608296883861,0.07097792119542731,Pass
1431,3.66752292596864,0.1198136185818865,8.420021840384651,0.001870399362782537,1.1510848176957789,1.0123954652771077,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,851.4493405703,19.44235060354632,146.81516442861115,0.04403365352001769,0.5763436938250206,0.015084186922495385,53.003866233313104,10.773178732414827,0.10929296516717522,19.753288400441,Good
1432,12.127758866200097,0.0860629286528451,0.25718583902223385,12.689990124074946,1.0312815792806893,1.2304091329496605,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,7.086421434758365,19.303079100486364,766.8818451086189,0.08972625415651937,0.593802022658346,0.043413555122821634,0.15444955722411424,2.457844262748977,0.07003286709772903,0.20320144623854025,Excellent
1433,0.7775669427151697,0.06884041658564258,0.14465219390691014,1.337307978711748,2.2258080963796782,1.817390509917685,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,85.72019120588476,0.3517977045340495,0.36629845619406604,0.9070008443978462,0.9290596045727004,0.940154031452032,8.026989183441843,119.73553437282764,16.951792773768602,7.303448439352017,Excellent
1434,0.029625241220522087,8.180527678279704,0.1526458938100849,60.04305088805754,0.9239472881699956,1.0123954652771077,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,0.0003130110822132574,6.6208559122305735,0.8064739332551317,0.14000024568250352,0.593802022658346,0.09365236882728534,22.519474250686603,17.154920466310458,2.3450257964370635,3.1127678764652984,Good
1435,0.08456727229656147,0.006884884191567991,1.2374299194935674,0.18315008224959609,1.1510848176957789,1.2304091329496605,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,0.4105852059514336,5.492227793748367,0.4749071945695498,0.2317924537293969,0.3470239004467197,0.5033969880821236,9.780047819249825,9.65614773823534,0.1148335812097677,0.1573303196818355,Excellent
1436,12.87141055523237,0.035631150568958124,0.07122121473828713,79.79564527805118,1.1510848176957789,1.0123954652771077,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,0.9936578272818478,0.14367402919387226,0.07642634671376372,0.010605107804956276,0.03188226944840366,0.15888046046886647,0.00930435760376025,0.17766228474129392,0.4153967703241949,1.91983558825597,Pass
1437,0.01215823206838711,0.13806351564198402,4.293172191054219,0.022957417753777163,1.0312815792806893,1.0123954652771077,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,5.227213773558597,1.118069758307416,38.02502707611757,0.991401435607734,2.4872976983362176,0.22240720841937608,0.8556285591311004,54.144995647890475,0.09900082374909414,0.07729677930722109,Excellent
1438,0.03892237975506577,90.55230300691863,57.5984029281824,1.34883077453607,1.0312815792806893,1.0123954652771077,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,0.01644427363752391,35228.027868042336,0.35951211171729003,0.00287586121568242,0.0282949362568555,0.02324539613685706,0.014752278238924678,0.017352858426010954,0.4153967703241949,15.294139073993644,Pass
1439,13.428433385200615,2.7199658675340355,0.010262138797707042,0.00028571372649903,1.2848055120444446,1.2304091329496605,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,0.004280631841466519,127.46965941989063,33.02292890168541,0.006598195965887604,0.03284803197855102,0.07019541340501813,0.03708553061927107,0.013564572347948669,0.16233262473690965,7.303448439352017,Pass
1440,2.013277224919591,25.80246645721605,7.09240473088196,0.6180593289668532,1.0312815792806893,1.0123954652771077,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,0.001754966611744966,0.00013548532456383083,0.0008396544674515326,0.016547193596127944,0.05620715980686282,0.13109832292322635,0.4146943994425316,0.592290597969484,0.4585814847829959,61.5858651552271,Pass
1441,0.6423600395909033,0.0044882275831774725,0.0037258554790126773,1.266843161924357,1.0312815792806893,1.0123954652771077,2.374034794469748,14.603595301530845,0.593081227289144,0.07307753230953594,9.163950834206878,1510.9902813570193,1.5957889891540789,0.3118210764701168,1.4976337176872858,0.07727613864418799,0.4527477531305363,5.586040569549444,0.014749790384015297,0.04767368260690314,Excellent
